"api_number","operator_name","well_name","latitude","longitude","status","parent","cik","serialid"
"50029234166300","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN L-203L3","70.3506918532989","-149.323958230249","A","BP PLC","313807","5579"
"50029234166400","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN L-203L4","70.3506918532989","-149.323958230249","A","BP PLC","313807","5580"
"50029234166500","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN L-203L5XX","70.3506918532989","-149.323958230249","I","BP PLC","313807","5581"
"50029234170000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN V-227","70.3281697611964","-149.263855444447","A","BP PLC","313807","5582"
"50029234180000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-217","70.2994544584307","-149.09252370134","A","BP PLC","313807","5583"
"50029234190000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN V-225","70.3274543594654","-149.266286627631","A","BP PLC","313807","5584"
"50029234200000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN L-222","70.350792882804","-149.322773079538","A","BP PLC","313807","5585"
"50029234210000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 03-37","70.2321563791103","-148.279407516761","A","BP PLC","313807","5586"
"50029234220000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE V-123","70.3280796533448","-149.264917525097","A","BP PLC","313807","5587"
"50029234230000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT W-56","70.2982202476843","-149.092580777233","A","BP PLC","313807","5588"
"50029234240000","ENI US OPERATING CO INC","NIKAITCHUQ OP08-04","70.5110369483295","-149.863312818108","A","",,"5589"
"50029234246000","ENI US OPERATING CO INC","NIKAITCHUQ OP08-04L1","70.5110369483295","-149.863312818108","A","",,"5590"
"50029234250000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT P-28","70.2644969833363","-148.937789429872","A","BP PLC","313807","5591"
"50029234260000","ENI US OPERATING CO INC","NIKAITCHUQ OP12-01","70.5109959915597","-149.863541617767","A","",,"5592"
"50029234270000","ENI US OPERATING CO INC","NIKAITCHUQ OP05-06","70.5110779050994","-149.863084018448","A","",,"5593"
"50029234280000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT 13-37","70.219907955395","-148.489931656619","A","BP PLC","313807","5594"
"50029234290000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-219","70.2990776418754","-149.092537544111","A","BP PLC","313807","5595"
"50029234300000","ENI US OPERATING CO INC","NIKAITCHUQ OI11-01","70.511006913365","-149.863484423664","A","",,"5596"
"50029234310000","ENI US OPERATING CO INC","NIKAITCHUQ OP17-02","70.5109249998253","-149.863950206854","A","",,"5597"
"50029234320000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-220","70.2994207662481","-149.092523490985","A","BP PLC","313807","5598"
"50029234330000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-129","70.3535989910161","-149.030926471178","A","BP PLC","313807","5599"
"50029234340000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-202","70.2991750163208","-149.092538152064","A","BP PLC","313807","5600"
"50029234346000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-202L1","70.2991750163208","-149.092538152064","A","BP PLC","313807","5601"
"50029234346100","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-202L2","70.2991750163208","-149.092538152064","A","BP PLC","313807","5602"
"50029234350000","ENI US OPERATING CO INC","NIKAITCHUQ OI07-04","70.5110478701348","-149.863255624005","A","",,"5603"
"50029234360000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN AURO S-128","70.352471283296","-149.034667575296","A","BP PLC","313807","5604"
"50057100010000","ARCTIC SLOPE REGIONAL CORPORATION","GRANDSTAND TEST 1","68.9661111111111","-151.917222222222","I","",,"5605"
"50029234370000","ENI US OPERATING CO INC","NIKAITCHUQ OI06-05","70.5110697137454","-149.8631412358","A","",,"5606"
"50029234380000","ENI US OPERATING CO INC","NIKAITCHUQ OP21-WW01","70.5108758517015","-149.864244407736","A","",,"5607"
"50029234390000","ENI US OPERATING CO INC","NIKAITCHUQ OP10-09","70.5110205656216","-149.863435436681","A","",,"5608"
"50029234400000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-223","70.2993798079269","-149.092531332966","A","BP PLC","313807","5609"
"50029234410000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-67","70.2977041728375","-149.199324769873","A","BP PLC","313807","5610"
"50029234420000","ENI US OPERATING CO INC","NIKAITCHUQ OP16-03","70.5109359216306","-149.863893012752","A","",,"5611"
"50029234430000","CONOCOPHILLIPS ALASKA INC","PRUDHOE BAY UNIT IGNIK SIKUMI","70.3487122211024","-149.317096251715","I","CONOCOPHILLIPS","1163165","5612"
"50029234440000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN POL W-221","70.2995436412118","-149.092524258148","A","BP PLC","313807","5613"
"50029234450000","ENI US OPERATING CO INC","NIKAITCHUQ OP15-08XX","70.5109604956925","-149.863835934892","I","",,"5614"
"50029234460000","ENI US OPERATING CO INC","NIKAITCHUQ OP09-S03XX","70.5110287569756","-149.863370035459","I","",,"5615"
"50029234470000","ENI US OPERATING CO INC","NIKAITCHUQ OP14-S03","70.5109577652412","-149.863778624546","A","",,"5616"
"50029234480000","ENI US OPERATING CO INC","NIKAITCHUQ OP09-S01","70.5110287569756","-149.863370035459","A","",,"5617"
"50029234490000","ENI US OPERATING CO INC","NIKAITCHUQ OP18-08","70.5109168084713","-149.864007424206","A","",,"5618"
"50029234500000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE Z-113","70.2980454921809","-149.190509617667","A","BP PLC","313807","5619"
"50029234510000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-65","70.2976659450709","-149.190942959305","A","BP PLC","313807","5620"
"50029234530000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN LIS 04-350","70.2721607367122","-148.275320320261","A","BP PLC","313807","5621"
"50029234540000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN PTM P2-39","70.4004766568231","-148.522090088121","A","BP PLC","313807","5622"
"50029234550000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE Z-116","70.2984031948531","-149.196943138613","A","BP PLC","313807","5623"
"50029234570000","ENI US OPERATING CO INC","NIKAITCHUQ OI24-08","70.5108430862856","-149.864407806173","A","",,"5624"
"50029234590000","ENI US OPERATING CO INC","NIKAITCHUQ OI20-07","70.5108840430555","-149.864179006514","A","",,"5625"
"50029234600000","ENI US OPERATING CO INC","NIKAITCHUQ OI15-S4","70.5109468434359","-149.863835818649","A","",,"5626"
"50029234610000","BP EXPLORATION (ALASKA) INC","MILNE PT UNIT SB I-18","70.4365235834273","-149.577512580294","A","BP PLC","313807","5627"
"50029234620000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-40","70.2976659450709","-149.190343708536","A","BP PLC","313807","5628"
"50029234630000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-50","70.2976714061804","-149.191558462867","A","BP PLC","313807","5629"
"50029234640000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN ORIN V-229","70.3275362756942","-149.265346163707","A","BP PLC","313807","5630"
"50029234650000","SAVANT ALASKA LLC","BADAMI UNIT RED WOLF 2","70.1742307828624","-147.212731990087","I","",,"5631"
"50029234680000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE Z-115","70.2980482227357","-149.190631115831","A","BP PLC","313807","5632"
"50029234690000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-34","70.2976604839614","-149.189169444122","A","BP PLC","313807","5633"
"50029234710000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-69","70.2980454921809","-149.190145208415","A","BP PLC","313807","5634"
"50029234740000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-61","70.2980482227357","-149.190752585581","A","BP PLC","313807","5635"
"50029234750000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT A-45XX","70.2688413178814","-148.750986125877","I","BP PLC","313807","5636"
"50029234790000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 3K-105","70.4327391301139","-149.761110073115","A","CONOCOPHILLIPS","1163165","5637"
"50029234796000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV U WSAK 3K-105L1","70.4327391301139","-149.761110073115","A","CONOCOPHILLIPS","1163165","5638"
"50029234820000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-66","70.2976686756257","-149.191315494953","A","BP PLC","313807","5639"
"50029234840000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT Z-71","70.2980400310714","-149.1887280045","A","BP PLC","313807","5640"
"50029234850000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT U-16","70.3008843422824","-148.934635247936","A","BP PLC","313807","5641"
"50029234880000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UNIT W-51","70.2970788757995","-149.094727640082","A","BP PLC","313807","5642"
"50029234890000","ENI US OPERATING CO INC","NIKAITCHUQ OP22-WW03","70.5108649298962","-149.864293417968","A","",,"5643"
"50029234900000","BP EXPLORATION (ALASKA) INC","PRUDHOE BAY UN BORE Z-114","70.2984031948531","-149.196692101129","A","BP PLC","313807","5644"
"50029234910000","ENI US OPERATING CO INC","NIKAITCHUQ OP19-T1N","70.5108976953121","-149.864130019531","A","",,"5645"
"50031200010000","STATE OF ALASKA, DIV ENERGY  and  POWER","PILGRIM SPRING 1","65.0917760142764","-164.925283825097","I","",,"5646"
"50031200020000","STATE OF ALASKA, DIV ENERGY  and  POWER","PILGRIM SPRING 2","65.0913250627542","-164.926042200406","I","",,"5647"
"50031200030000","STATE OF ALASKA, DIV ENERGY  and  POWER","PILGRIM SPRING 3","65.0908741108309","-164.927370965319","I","",,"5648"
"50031200040000","STATE OF ALASKA, DIV ENERGY  and  POWER","PILGRIM SPRING 4","65.0907374577024","-164.926138003074","I","",,"5649"
"50031200050000","STATE OF ALASKA, DIV ENERGY  and  POWER","PILGRIM SPRING 5","65.0893162733042","-164.926231665414","I","",,"5650"
"50031200070000","UNIVERSITY OF ALASKA","PILGRIM SPRINGS PS-12-1","65.094241214097","-164.921519094998","I","",,"5651"
"50031200090000","UNIVERSITY OF ALASKA","PILGRIM SPRINGS PS-12-2","65.0918252070179","-164.92213573329","I","",,"5652"
"50031200100000","UNIVERSITY OF ALASKA","PILGRIM SPRINGS PS-12-3","65.0916174983339","-164.925893970834","I","",,"5653"
"50033100010000","RICHFIELD OIL CORP","KALIAKH RIV UNIT 1","60.1356943818104","-143.023991835133","I","",,"5654"
"50033100020000","RICHFIELD OIL CORP","KALIAKH RIV UNIT 2","60.1573615754426","-143.038556391717","I","",,"5655"
"50033100020100","RICHFIELD OIL CORP","KALIAKH RIV UNIT 2-RD","60.1573615754426","-143.038556391717","I","",,"5656"
"50033100030000","RICHFIELD OIL CORP","DUKTOTH RIV UNIT 1","60.1645830734567","-142.778346807532","I","",,"5657"
"50033100040000","RICHFIELD OIL CORP","WHITE RIV UNIT 1","60.0797219713816","-142.420910903062","I","",,"5658"
"50033100050000","RICHFIELD OIL CORP","WHITE RIV UNIT 2","60.0725003689441","-142.14663431787","I","",,"5659"
"50033100060000","BP ALASKA INC","WHITE RIV UNIT 3","60.0734851347182","-142.21043401295","I","BP PLC","313807","5660"
"50033100070000","GENERAL PETROLEUM CORP","SULLIVAN MOBIL 1",,,"I","",,"5661"
"50033100080000","PHILLIPS KERR MCGEE","SULLIVAN 2",,,"I","",,"5662"
"50033100090000","PHILLIPS KERR MCGEE","SULLIVAN PHILLIPS 1",,,"I","",,"5663"
"50033100100000","PHILLIPS KERR MCGEE","SULLIVAN STRAT 1","59.9984719418671","-141.680712492656","I","",,"5664"
"50033100110000","STANDARD OIL CO OF CALIFORNIA","CHAIX HILLS 1","60.0369901307545","-141.151598377607","I","",,"5665"
"50033100110100","STANDARD OIL CO OF CALIFORNIA","CHAIX HILLS 1-A","60.0369901307545","-141.151598377607","I","",,"5666"
"50035100020000","ALASKA NATIVE HOSPITAL","","60.7916666666667","-161.75","I","",,"5667"
"50043200010000","LOUISIANA LAND AND EXPL CO","DOYON LTD 2","66.1645419944496","-141.91271623666","I","",,"5668"
"50043200020000","LOUISIANA LAND AND EXPL CO","DOYON LTD 3","66.8049210247134","-141.717088146102","I","",,"5669"
"50069100200000","ALASKA COAL OIL CO","NO. 115",,,"I","",,"5670"
"50057200010000","TEXACO INC","TULUGAK 1","68.9848127753427","-151.329779866068","I","CHEVRONTEXACO CORP","93410","5671"
"50057200020000","CHEVRON USA INC","TIGLUKPUK 1","68.4005554033038","-151.611972647047","I","CHEVRONTEXACO CORP","93410","5672"
"50057200030000","CHEVRON USA INC","COBBLESTONE 1","68.5535160565279","-150.137967277955","I","CHEVRONTEXACO CORP","93410","5673"
"50059200010000","LOUISIANA LAND AND EXPL CO","DOYON LTD 1","65.6487278704859","-142.140776645822","I","",,"5674"
"50061100010000","GULF OIL CORP","SANDY RIV FED 1","56.2149857989748","-160.173124094395","I","",,"5675"
"50061200010000","GULF OIL CORP","PORT HEIDEN UNIT 1","56.967028682843","-158.685254690447","I","",,"5676"
"50069100010000","ALASKA DEV CO","","60.2258514497748","-144.520744178748","I","",,"5677"
"50069100020000","ALASKA DEV CO","",,,"I","",,"5678"
"50069100030000","ALASKA DEV CO","",,,"I","",,"5679"
"50069100040000","ALASKA DEV CO","NO. 1 00",,,"I","",,"5680"
"50069100050000","ALASKA DEV CO","NO. 2 00",,,"I","",,"5681"
"50069100060000","ALASKA DEV CO","",,,"I","",,"5682"
"50069100070000","ALASKA DEV CO","",,,"I","",,"5683"
"50069100080000","ALASKA DEV CO","",,,"I","",,"5684"
"50069100090000","ALASKA DEV CO","",,,"I","",,"5685"
"50069100100000","ALASKA DEV CO","",,,"I","",,"5686"
"50069100110000","UNKNOWN","",,,"I","",,"5687"
"50069100120000","ALASKA PETROLEUM AND COAL CO","",,,"I","",,"5688"
"50069100130000","ALASKA PETROLEUM AND COAL CO","",,,"I","",,"5689"
"50069100140000","ALASKA PETROLEUM AND COAL CO","",,,"I","",,"5690"
"55381000010000","SHELL WESTERN E and P INC","OCS Y-1482 KLONDIKE 1","70.71088083","-165.24975194","I","ROYAL DUTCH SHELL",,"5691"
"50069100460000","RICHFIELD OIL CORP","BERING RIV UNIT 1","60.2641506259394","-144.209970418278","I","",,"5692"
"50069100470000","RICHFIELD OIL CORP","BERING RIV UNIT 2","60.2100395839508","-144.164654588427","I","",,"5693"
"50069200020000","ALASKAN CRUDE CORP","KATALLA KS-01","60.1851324444412","-144.433154208365","I","",,"5694"
"50069200039500","ALASKAN CRUDE CORP","KATALLA KS-02XX","60.185096884172","-144.4354537334","I","",,"5695"
"50069200049500","ALASKAN CRUDE CORP","KATALLA KS-03XX","60.1856248173953","-144.437170125293","I","",,"5696"
"50069200059500","ALASKAN CRUDE CORP","KATALLA KS-04XX","60.1842434377167","-144.441400591207","I","",,"5697"
"50069200069500","ALASKAN CRUDE CORP","KATALLA KS-05XX","60.1845443323003","-144.439288108878","I","",,"5698"
"50069200079500","ALASKAN CRUDE CORP","KATALLA KS-06XX","60.1847221336451","-144.43813834636","I","",,"5699"
"50069200089500","ALASKAN CRUDE CORP","KATALLA KS-07XX","60.184845226884","-144.436570488382","I","",,"5700"
"50069200099500","ALASKAN CRUDE CORP","KATALLA KS-08XX","60.1834638472055","-144.440190314873","I","",,"5701"
"50069200109500","ALASKAN CRUDE CORP","KATALLA KS-09XX","60.183521290717","-144.438682970711","I","",,"5702"
"50069200119500","ALASKAN CRUDE CORP","KATALLA KS-10XX","60.1838331269218","-144.436570488382","I","",,"5703"
"50073200010000","CHEVRON USA INC","EAGLE CK 1","68.7168758318701","-162.549281183904","I","CHEVRONTEXACO CORP","93410","5704"
"50073200020000","TECK COMINCO ALASKA INCORPORATED","NB 01","68.0887246708036","-162.861535971358","I","",,"5705"
"50073200030000","TECK COMINCO ALASKA INCORPORATED","NB 02","68.0867032777488","-162.851615932107","I","",,"5706"
"50073200040000","TECK COMINCO ALASKA INCORPORATED","NB 03","68.0838405473309","-162.841337520474","I","",,"5707"
"50073200050000","TECK COMINCO ALASKA INCORPORATED","NB 04","68.089033339072","-162.845531073234","I","",,"5708"
"50073200060000","TECK COMINCO ALASKA INCORPORATED","NB 05","68.0817918414173","-162.853682803355","I","",,"5709"
"50073200070000","TECK COMINCO ALASKA INCORPORATED","NB 04A","68.0890497287337","-162.845531210419","I","",,"5710"
"50083100010000","UNION OIL CO OF CALIFORNIA","NENANA 1","64.580671558596","-149.63825397033","I","",,"5711"
"50083100020000","UNKNOWN","",,,"I","",,"5712"
"50083200010000","ARCO ALASKA INC","TOTEK HILLS 1","64.2619933837512","-149.843210806178","I","BP PLC","313807","5713"
"50083200020000","RAMPART ENERGY COMPANY","NUNIVAK 1","64.5719933450861","-149.215219966308","I","",,"5714"
"50089200010000","MOBIL OIL CORP","W STAINES ST 18-09-23","70.1375598350597","-146.388105101095","I","EXXON MOBIL CORP","34088","5715"
"50089200020000","HUMBLE OIL AND REFINING","E MIKKELSEN BAY ST 1","70.152022905672","-146.903012866219","I","",,"5716"
"50089200030000","EXXON CORP","ALASKA ST A 1","70.1891798474489","-146.011769510861","I","EXXON MOBIL CORP","34088","5717"
"50089200040000","MOBIL OIL CORP","W STAINES ST 2","70.1105286945891","-146.41636955901","I","EXXON MOBIL CORP","34088","5718"
"50089200050000","EXXON CORP","PT THOMSON UNIT 1","70.174148876384","-146.337395473126","I","EXXON MOBIL CORP","34088","5719"
"50089200060000","EXXON CORP","PT THOMSON UNIT 2","70.1632594410458","-146.515410767147","I","EXXON MOBIL CORP","34088","5720"
"50089200070000","EXXON CORP","PT THOMSON UNIT 3","70.1723466679283","-146.252803968389","I","EXXON MOBIL CORP","34088","5721"
"50089200080000","MOBIL OIL CORP","STAINES RIV ST 1","70.1281457033384","-146.106905415156","I","EXXON MOBIL CORP","34088","5722"
"50089200090000","EXXON CORP","PT THOMSON UNIT 4","70.1779171304283","-146.609341564925","I","EXXON MOBIL CORP","34088","5723"
"50089200109500","EXXON CORP","ALASKA ST B 1XX","70.1403287035714","-146.166117271677","I","EXXON MOBIL CORP","34088","5724"
"50089200110000","EXXON CORP","ALASKA ST C 1","70.1398918012424","-146.241641819905","I","EXXON MOBIL CORP","34088","5725"
"50089200120000","SOHIO ALASKA PETROLEUM CO","CHALLENGE IS 1","70.2360792276508","-146.617856904196","I","BP PLC","313807","5726"
"50089200149500","EXXON CORP","PT THOMSON UNIT 6XX","70.1846388389017","-146.42872344877","I","EXXON MOBIL CORP","34088","5727"
"50089200150000","EXXON CORP","ALASKA ST D 1","70.2025860819329","-146.207106681595","I","EXXON MOBIL CORP","34088","5728"
"50089200159500","EXXON CORP","ALASKA ST D 2XX","70.2025860819329","-146.207106681595","I","EXXON MOBIL CORP","34088","5729"
"50089200170000","PHILLIPS PETROLEUM CO","P.T.UN.N.STAINES RV. 1","70.1488810485208","-146.10643301844","I","CONOCOPHILLIPS","1163165","5730"
"50089200180000","BP EXPLORATION (ALASKA) INC","ALASKA ISLAND 1","70.2296606314971","-146.499536467787","I","BP PLC","313807","5731"
"55382000020000","SHELL WESTERN E and P INC","OCS Y-1275 POPCORN 1","71.85455139","-165.80691472","I","ROYAL DUTCH SHELL",,"5732"
"50089200190000","EXXON CORP","ALASKA ST F 1","70.2272604392711","-146.360462625765","I","EXXON MOBIL CORP","34088","5733"
"50089200200000","EXXON CORP","ALASKA ST G 2","70.1837705020978","-145.971208846159","I","EXXON MOBIL CORP","34088","5734"
"50089200210000","UNION OIL CO OF CALIFORNIA","E DE K LEFFINGWELL 1","70.017833362543","-146.517437514597","I","",,"5735"
"50089200230000","BP EXPLORATION (ALASKA) INC","YUKON GOLD 1","70.0413246141718","-146.29482684323","I","BP PLC","313807","5736"
"50089200249500","BP EXPLORATION (ALASKA) INC","SOURDOUGH 1XX","70.0729844093856","-146.155177361936","I","BP PLC","313807","5737"
"50089200250000","BP EXPLORATION (ALASKA) INC","SOURDOUGH 2","70.0884033239312","-146.125324911814","I","BP PLC","313807","5738"
"50089200260000","BP EXPLORATION (ALASKA) INC","SOURDOUGH 3","70.1045497024919","-146.118303287775","I","BP PLC","313807","5739"
"50089200270000","BP EXPLORATION (ALASKA) INC","RED DOG 1","70.1751373604187","-146.791144558874","I","BP PLC","313807","5740"
"50089200280000","EXXON CORP","ALASKA ST A 2","70.190067296341","-146.013282966571","I","EXXON MOBIL CORP","34088","5741"
"50089200300000","EXXONMOBIL CORPORATION","PTU 15","70.1731385388902","-146.253966768632","I","EXXON MOBIL CORP","34088","5742"
"50089200310000","EXXONMOBIL CORPORATION","PTU 16","70.1731385388902","-146.253644668034","I","EXXON MOBIL CORP","34088","5743"
"50093200010000","BP EXPLORATION (ALASKA) INC","CATHEDRAL RIV UNIT 1","55.7339746739219","-162.121673967371","I","BP PLC","313807","5744"
"50099100010000","PAN AMERICAN","MOOSE CK UNIT 1","62.1060208793502","-145.810605191102","I","BP PLC","313807","5745"
"50099100020000","UNION OIL CO OF CALIFORNIA","TAZLINA 1","62.1382015044752","-146.493011605936","I","",,"5746"
"50099100030000","MOBIL OIL CORP","SALMONBERRY LK UNIT 1","62.2823840085134","-146.264945914677","I","EXXON MOBIL CORP","34088","5747"
"50099100040000","ATLANTIC REFINING CO","RAINBOW FED 1","62.4308702645507","-146.23360883941","I","",,"5748"
"50099100050000","ATLANTIC REFINING CO","RAINBOW FED 2","62.5088741308971","-146.070797359307","I","",,"5749"
"50099200010000","CONSOLIDATED-ALLIED-EMBASSY","TAWAWE LK UNIT 1","62.1086842636299","-146.60741056517","I","",,"5750"
"50099200020000","COPPER VALLEY MACHINE WORKS","ALICIA 1","62.1132344371916","-145.911570696798","I","",,"5751"
"50099200030000","AMOCO PRODUCTION CO","AHTNA INC 1","62.3001562986514","-145.492025174205","I","BP PLC","313807","5752"
"50099200040000","AMOCO PRODUCTION CO","AHTNA INC A-01","62.1896173602459","-145.410589714379","I","BP PLC","313807","5753"
"50099200050000","RUTTER AND WILBANKS CORPORATION","AHTNA 1-19","62.1126683800231","-145.837295203953","I","",,"5754"
"50099200050100","RUTTER AND WILBANKS CORPORATION","AHTNA 1-19A","62.1126683800231","-145.837295203953","I","",,"5755"
"50099200050200","RUTTER AND WILBANKS CORPORATION","AHTNA 1-19B","62.1126683800231","-145.837295203953","I","",,"5756"
"50103000001700","CONOCOPHILLIPS ALASKA INC","COLVILLE RIV UNIT ALPINE-NGL","70.3436115962024","-150.903354740102","A","CONOCOPHILLIPS","1163165","5757"
"50103100010000","U S DEPT OF INTERIOR","FISH CK TEST WELL 1","70.3109755226477","-151.870315633061","I","",,"5758"
"50103100020000","SINCLAIR OIL AND GAS","COLVILLE 1","70.3606301004178","-150.265253599489","I","",,"5759"
"50103100030000","UNION OIL CO OF CALIFORNIA","KOOKPUK 1","70.2931223255365","-150.475385870926","I","",,"5760"
"50103200010000","UNION OIL CO OF CALIFORNIA","KALUBIK CK 1","70.4049710732471","-150.070249447777","I","",,"5761"
"50103200020000","GULF OIL CORP","COLVILLE DELTA ST 1","70.4947696661589","-150.587075455622","I","",,"5762"
"50103200030000","ATLANTIC RICHFIELD CO","ITKILLIK RIV UNIT 1","70.0659350377791","-150.853134274651","I","",,"5763"
"50103200040000","ARCTIC SLOPE REGIONAL CORPORATION","CAPE HALKETT 1","70.7673996069293","-152.466618711928","I","",,"5764"
"50103200059500","GULF OIL CORP","COLVILLE DELTA ST 2XX","70.4959047499264","-150.466143213732","I","",,"5765"
"50103200060000","U S DEPT OF INTERIOR","E TESHEKPUK 1","70.5699220995561","-152.943587929823","I","",,"5766"
"50103200070000","USGS","S HARRISON BAY 1","70.4248124986542","-151.731243858052","A","",,"5767"
"50103200080000","U S DEPT OF INTERIOR","ATIGARU PT 1","70.5561204777946","-151.717183171599","I","",,"5768"
"50103200090000","USGS","W FISH CK 1","70.3266643251032","-152.060562706093","A","",,"5769"
"50103200100000","ARCTIC SLOPE REGIONAL CORPORATION","W. T. FORAN 1","70.8322269384435","-152.303122461461","I","",,"5770"
"50103200110000","USGS","N KALIKPIK TEST WELL 1","70.5091781181325","-152.367821951156","A","",,"5771"
"50103200129500","ARCO ALASKA INC","W SAK 25571 15XX","70.2916277343337","-150.083892179829","I","BP PLC","313807","5772"
"50103200130000","ARCO ALASKA INC","W SAK 25590 15","70.2475831963607","-150.153772022494","I","BP PLC","313807","5773"
"50103200149500","ARCO ALASKA INC","W SAK 25589 17XX","70.2366608436179","-150.127831810219","I","BP PLC","313807","5774"
"50103200159500","ARCO ALASKA INC","W SAK 25602 18XX","70.2236014377293","-150.259461273865","I","BP PLC","313807","5775"
"50103200170000","USGS","N INIGOK TEST WELL 1","70.2575886465762","-152.765983944898","A","",,"5776"
"50103200180000","ATLANTIC RICHFIELD CO","W SAK 25618 20","70.1628987073499","-150.162500011365","I","",,"5777"
"50103200190000","ATLANTIC RICHFIELD CO","W SAK 25571 18","70.3130152485799","-150.136119289145","I","",,"5778"
"50103200200000","SOHIO ALASKA PETROLEUM CO","NECHELIK 1","70.3933017410964","-150.979131648289","I","BP PLC","313807","5779"
"50103200210000","CHEVRON USA INC","LIVEHORSE CHEVRON 1","70.8321996353574","-152.30331360918","I","CHEVRONTEXACO CORP","93410","5780"
"50103200229500","SOHIO ALASKA PETROLEUM CO","SIKSRIK 1XX","70.2451256704131","-152.052149874042","I","BP PLC","313807","5781"
"50103200230000","ARCO ALASKA INC","KUPARUK RIV UNIT 2A-01","70.3023233474299","-150.011170335989","I","BP PLC","313807","5782"
"50103200230100","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-01A","70.3023233474299","-150.011170335989","A","CONOCOPHILLIPS","1163165","5783"
"50103200240000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-02","70.3021595140212","-150.011169994515","I","CONOCOPHILLIPS","1163165","5784"
"50103200250000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-03","70.3019956806125","-150.011169653041","A","CONOCOPHILLIPS","1163165","5785"
"50103200260000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-04","70.3018318472038","-150.011169311567","A","CONOCOPHILLIPS","1163165","5786"
"50103200270000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2H-04","70.2718194175109","-150.011360315086","A","CONOCOPHILLIPS","1163165","5787"
"50103200280000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-06","70.3019956806125","-150.013438567082","I","CONOCOPHILLIPS","1163165","5788"
"50103200290000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-07","70.3021595140212","-150.013438908557","I","CONOCOPHILLIPS","1163165","5789"
"50103200300000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2A-05","70.3018318472038","-150.013438225608","A","CONOCOPHILLIPS","1163165","5790"
"50103200310000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2H-03","70.271819417511","-150.011845830418","A","CONOCOPHILLIPS","1163165","5791"
"50103200320000","CONOCOPHILLIPS ALASKA INC","KUPARUK RIV UNIT 2H-02","70.271819417511","-150.012331345751","A","CONOCOPHILLIPS","1163165","5792"
